timestamp,reader,antenna,rssi,epc,phase_angle,channel_index,doppler_frequency
1747682789.209141,192.168.0.219:5084,2,-72,b'303435fc8803d056d15b963f',124,22,-1
1747682789.419026,192.168.0.219:5084,4,-58,b'303435fc8803d056d15b963f',3308,23,-191
1747682789.623204,192.168.0.219:5084,1,-65,b'303435fc8803d056d15b963f',3512,24,3391
1747682789.527141,192.168.0.219:5084,2,-66,b'303435fc8803d056d15b963f',230,24,-63
1747682789.556568,192.168.0.219:5084,3,-64,b'303435fc8803d056d15b963f',566,24,191
1747682789.80034,192.168.0.219:5084,1,-62,b'303435fc8803d056d15b963f',1092,24,1660
1747682789.877486,192.168.0.219:5084,3,-66,b'303435fc8803d056d15b963f',3936,26,767
1747682790.136091,192.168.0.219:5084,1,-60,b'303435fc8803d056d15b963f',3120,26,-1445
1747682790.085769,192.168.0.219:5084,3,-68,b'303435fc8803d056d15b963f',3652,26,-511
1747682790.283937,192.168.0.219:5084,1,-59,b'303435fc8803d056d15b963f',1000,27,-644
1747682790.205308,192.168.0.219:5084,2,-72,b'303435fc8803d056d15b963f',796,27,23
1747682790.377652,192.168.0.219:5084,4,-65,b'303435fc8803d056d15b963f',2848,28,-511
1747682790.713668,192.168.0.219:5084,1,-58,b'303435fc8803d056d15b963f',1544,28,839
