timestamp,reader,antenna,rssi,epc,phase_angle,channel_index,doppler_frequency
1746728213.282375,192.168.0.219:5084,2,-54,b'3034043d145d4636c004157e',326,42,136
1746728213.397241,192.168.0.219:5084,4,-62,b'3034043d145d4636c004157e',812,43,87
1746728213.206003,192.168.0.219:5084,1,-60,b'303400eda43f628000009f3f',2762,42,-136
1746728213.276947,192.168.0.219:5084,2,-45,b'303400eda43f628000009f3f',524,42,136
1746728213.39053,192.168.0.219:5084,4,-67,b'303400eda43f628000009f3f',3176,43,78
1746728213.210285,192.168.0.219:5084,1,-58,b'3be300000193cdfb00001c27',1150,42,166
1746728213.333819,192.168.0.219:5084,3,-64,b'3be300000193cdfb00001c27',3054,42,498
1746728213.194684,192.168.0.219:5084,1,-49,b'303211468e03e29b022504c1',3764,42,253
1746728213.289058,192.168.0.219:5084,2,-58,b'303211468e03e29b022504c1',3548,42,136
1746728213.328063,192.168.0.219:5084,3,-57,b'303211468e03e29b022504c1',3926,42,126
1746728213.187938,192.168.0.219:5084,1,-45,b'303400eda43f67800000bfa3',3432,42,156
1746728213.286393,192.168.0.219:5084,2,-51,b'303400eda43f67800000bfa3',1006,42,78
1746728213.391434,192.168.0.219:5084,4,-60,b'303400eda43f67800000bfa3',462,43,166
1746728213.197562,192.168.0.219:5084,1,-49,b'30340bdca803e807ea8f87fa',3874,42,175
1746728213.353495,192.168.0.219:5084,3,-64,b'30340bdca803e807ea8f87fa',838,42,-498
1746728213.398726,192.168.0.219:5084,4,-60,b'30340bdca803e807ea8f87fa',3510,43,19
1746728213.190578,192.168.0.219:5084,1,-40,b'e2806894000050245885a8ce',768,42,97
1746728213.298053,192.168.0.219:5084,2,-61,b'e2806894000050245885a8ce',3668,42,312
1746728213.317527,192.168.0.219:5084,3,-65,b'e2806894000050245885a8ce',186,42,58
1746728213.188811,192.168.0.219:5084,1,-40,b'303405b5280eaad61e731e9e',1150,42,146
1746728213.357993,192.168.0.219:5084,3,-56,b'303405b5280eaad61e731e9e',896,42,-87
1746728213.189708,192.168.0.219:5084,1,-41,b'30340bcb6820ef56d141853c',750,42,97
1746728213.248735,192.168.0.219:5084,2,-64,b'30340bcb6820ef56d141853c',2780,42,-332
1746728213.19953,192.168.0.219:5084,1,-54,b'300833b2ddd9014000000000',3366,41,244
1746728213.29032,192.168.0.219:5084,2,-61,b'300833b2ddd9014000000000',2574,42,361
1746728213.341371,192.168.0.219:5084,3,-63,b'300833b2ddd9014000000000',3020,42,97
1746728213.396324,192.168.0.219:5084,4,-60,b'300833b2ddd9014000000000',2932,43,29
1746728213.540694,192.168.0.219:5084,2,-60,b'3034047138105841dcd6558d',3140,43,273
1746728213.626244,192.168.0.219:5084,3,-64,b'3034047138105841dcd6558d',3002,44,-78
1746728213.663836,192.168.0.219:5084,4,-58,b'3034047138105841dcd6558d',312,44,-19
1746728213.539736,192.168.0.219:5084,2,-57,b'300811112222014000000000',3190,43,146
1746728213.601914,192.168.0.219:5084,3,-44,b'300811112222014000000000',3710,44,107
1746728213.531798,192.168.0.219:5084,2,-55,b'3034043d145d4636c004157e',864,43,87
1746728213.528593,192.168.0.219:5084,2,-61,b'1a6ec09d9a89a44d7998631f',98,43,87
1746728213.600127,192.168.0.219:5084,3,-43,b'1a6ec09d9a89a44d7998631f',156,44,166
1746728213.648426,192.168.0.219:5084,4,-53,b'1a6ec09d9a89a44d7998631f',2860,44,68
1746728213.51818,192.168.0.219:5084,2,-67,b'30340bb6884191844ce0046d',3816,43,-78
1746728213.658131,192.168.0.219:5084,4,-65,b'30340bb6884191844ce0046d',3948,44,39
1746728213.508443,192.168.0.219:5084,2,-38,b'303402b6f00cacd6d1467dfc',566,43,97
1746728213.614012,192.168.0.219:5084,3,-62,b'303402b6f00cacd6d1467dfc',3870,44,136
1746728213.544094,192.168.0.219:5084,2,-67,b'302f482d23f0055b0223a979',3282,43,68
1746728213.620614,192.168.0.219:5084,3,-53,b'302f482d23f0055b0223a979',3968,44,117
1746728213.644062,192.168.0.219:5084,4,-41,b'302f482d23f0055b0223a979',3984,44,107
1746728213.515735,192.168.0.219:5084,2,-51,b'30340bf45421f28ba43b772d',2786,43,39
1746728213.618852,192.168.0.219:5084,3,-67,b'30340bf45421f28ba43b772d',824,44,517
1746728213.516622,192.168.0.219:5084,2,-60,b'302a0fecf89f08758d158d55',3712,43,-48
1746728213.627289,192.168.0.219:5084,3,-56,b'302a0fecf89f08758d158d55',3948,44,117
1746728213.659004,192.168.0.219:5084,4,-60,b'302a0fecf89f08758d158d55',3348,44,195
1746728213.509312,192.168.0.219:5084,2,-42,b'303424f330014cce6f7d749d',3772,43,117
1746728213.613117,192.168.0.219:5084,3,-68,b'303424f330014cce6f7d749d',3642,44,107
1746728213.456415,192.168.0.219:5084,1,-60,b'3be300000193cdfb00001c27',3414,43,117
1746728213.530363,192.168.0.219:5084,2,-64,b'3be300000193cdfb00001c27',2880,43,488
1746728213.615278,192.168.0.219:5084,3,-63,b'3be300000193cdfb00001c27',3356,44,146
1746728213.455521,192.168.0.219:5084,1,-60,b'30340bed780a4adaf637f384',3602,43,0
1746728213.532737,192.168.0.219:5084,2,-63,b'30340bed780a4adaf637f384',1402,43,302
1746728213.601017,192.168.0.219:5084,3,-38,b'30340bed780a4adaf637f384',322,44,136
1746728213.45443,192.168.0.219:5084,1,-64,b'302832aa8f7309800001f49f',764,43,117
1746728213.526799,192.168.0.219:5084,2,-63,b'302832aa8f7309800001f49f',712,43,332
1746728213.617568,192.168.0.219:5084,3,-60,b'302832aa8f7309800001f49f',3612,44,126
1746728213.645338,192.168.0.219:5084,4,-55,b'302832aa8f7309800001f49f',2586,44,107
1746728213.453549,192.168.0.219:5084,1,-65,b'30340592ac54555176592e7e',884,43,-185
1746728213.537762,192.168.0.219:5084,2,-67,b'30340592ac54555176592e7e',998,43,107
1746728213.631515,192.168.0.219:5084,3,-70,b'30340592ac54555176592e7e',240,44,-410
1746728213.452647,192.168.0.219:5084,1,-64,b'1a9ec09d9a89a0340cbe709c',974,43,87
1746728213.524502,192.168.0.219:5084,2,-66,b'1a9ec09d9a89a0340cbe709c',3224,43,-507
1746728213.616683,192.168.0.219:5084,3,-57,b'1a9ec09d9a89a0340cbe709c',996,44,68
1746728213.656342,192.168.0.219:5084,4,-56,b'1a9ec09d9a89a0340cbe709c',3540,44,126
1746728213.451619,192.168.0.219:5084,1,-68,b'e2806995000040175bd46647',2890,43,673
1746728213.520851,192.168.0.219:5084,2,-56,b'e2806995000040175bd46647',962,43,29
1746728213.609349,192.168.0.219:5084,3,-55,b'e2806995000040175bd46647',436,44,136
1746728213.6599,192.168.0.219:5084,4,-55,b'e2806995000040175bd46647',1264,44,166
1746728213.450685,192.168.0.219:5084,1,-60,b'302c4ddcd020f3574bcb872d',48,43,253
1746728213.507312,192.168.0.219:5084,2,-48,b'302c4ddcd020f3574bcb872d',398,43,224
1746728213.449611,192.168.0.219:5084,1,-51,b'3034055d140442c00002f66f',2894,43,136
1746728213.523461,192.168.0.219:5084,2,-57,b'3034055d140442c00002f66f',3848,43,214
1746728213.603767,192.168.0.219:5084,3,-43,b'3034055d140442c00002f66f',3616,44,58
1746728213.650476,192.168.0.219:5084,4,-55,b'3034055d140442c00002f66f',3118,44,146
1746728213.447665,192.168.0.219:5084,1,-61,b'303400eda43f628000009f3f',3554,43,87
1746728213.510491,192.168.0.219:5084,2,-46,b'303400eda43f628000009f3f',3208,43,136
1746728213.65724,192.168.0.219:5084,4,-65,b'303400eda43f628000009f3f',3292,44,29
1746728213.446572,192.168.0.219:5084,1,-57,b'303402230c5fe5000000284f',296,43,68
1746728213.52538,192.168.0.219:5084,2,-64,b'303402230c5fe5000000284f',378,43,-312
1746728213.622608,192.168.0.219:5084,3,-58,b'303402230c5fe5000000284f',1462,44,107
1746728213.660778,192.168.0.219:5084,4,-58,b'303402230c5fe5000000284f',3878,44,156
1746728213.445689,192.168.0.219:5084,1,-61,b'e2806995000040182224401d',308,43,-244
1746728213.608447,192.168.0.219:5084,3,-50,b'e2806995000040182224401d',3758,44,136
1746728213.647513,192.168.0.219:5084,4,-48,b'e2806995000040182224401d',3462,44,29
1746728213.444599,192.168.0.219:5084,1,-52,b'303211468e03e29b022504c1',164,43,-19
1746728213.542501,192.168.0.219:5084,2,-63,b'303211468e03e29b022504c1',1180,43,-48
1746728213.628626,192.168.0.219:5084,3,-59,b'303211468e03e29b022504c1',3914,44,126
1746728213.651371,192.168.0.219:5084,4,-62,b'303211468e03e29b022504c1',4028,44,195
1746728213.443701,192.168.0.219:5084,1,-55,b'30080226abcd014000000000',204,43,-87
1746728213.51996,192.168.0.219:5084,2,-58,b'30080226abcd014000000000',2704,43,175
1746728213.611131,192.168.0.219:5084,3,-56,b'30080226abcd014000000000',3304,44,19
1746728213.442807,192.168.0.219:5084,1,-54,b'300833b2ddd9014000000000',2080,43,185
1746728213.529485,192.168.0.219:5084,2,-56,b'300833b2ddd9014000000000',316,43,185
1746728213.621508,192.168.0.219:5084,3,-60,b'300833b2ddd9014000000000',3322,44,19
1746728213.441907,192.168.0.219:5084,1,-61,b'302f482e12c0081b022453f5',2678,43,175
1746728213.512505,192.168.0.219:5084,2,-61,b'302f482e12c0081b022453f5',2716,43,253
1746728213.619737,192.168.0.219:5084,3,-53,b'302f482e12c0081b022453f5',2238,44,136
1746728213.653113,192.168.0.219:5084,4,-53,b'302f482e12c0081b022453f5',1484,44,126
1746728213.439281,192.168.0.219:5084,1,-67,b'303401ad2c2ce11e88eaca05',3686,43,-214
1746728213.599237,192.168.0.219:5084,3,-32,b'303401ad2c2ce11e88eaca05',984,44,185
1746728213.438383,192.168.0.219:5084,1,-46,b'303400eda43f67800000bfa3',1518,43,58
1746728213.514083,192.168.0.219:5084,2,-52,b'303400eda43f67800000bfa3',788,43,87
1746728213.649333,192.168.0.219:5084,4,-62,b'303400eda43f67800000bfa3',226,44,0
1746728213.437491,192.168.0.219:5084,1,-55,b'1a2ec09d9a89a41d45b062ab',3912,43,87
1746728213.511628,192.168.0.219:5084,2,-55,b'1a2ec09d9a89a41d45b062ab',3104,43,156
1746728213.623504,192.168.0.219:5084,3,-56,b'1a2ec09d9a89a41d45b062ab',3720,44,136
1746728213.655102,192.168.0.219:5084,4,-64,b'1a2ec09d9a89a41d45b062ab',642,44,117
1746728213.436596,192.168.0.219:5084,1,-51,b'30340bdca803e807ea8f87fa',3838,43,97
1746728213.538835,192.168.0.219:5084,2,-65,b'30340bdca803e807ea8f87fa',3700,43,19
1746728213.630618,192.168.0.219:5084,3,-64,b'30340bdca803e807ea8f87fa',844,44,292
1746728213.661667,192.168.0.219:5084,4,-54,b'30340bdca803e807ea8f87fa',1098,44,166
1746728213.435456,192.168.0.219:5084,1,-53,b'30340bd9601cb4131dae71ca',3650,43,97
1746728213.473333,192.168.0.219:5084,2,-68,b'30340bd9601cb4131dae71ca',82,43,-400
1746728213.607547,192.168.0.219:5084,3,-59,b'30340bd9601cb4131dae71ca',2110,44,39
1746728213.662582,192.168.0.219:5084,4,-58,b'30340bd9601cb4131dae71ca',22,44,58
1746728213.434562,192.168.0.219:5084,1,-60,b'303400edb44de500000506ca',2768,43,-68
1746728213.52175,192.168.0.219:5084,2,-59,b'303400edb44de500000506ca',1002,43,48
1746728213.642295,192.168.0.219:5084,4,-52,b'303400edb44de500000506ca',3044,44,117
1746728213.432726,192.168.0.219:5084,1,-39,b'e2806894000050245885a8ce',3230,43,97
1746728213.431857,192.168.0.219:5084,1,-39,b'303405b5280eaad61e731e9e',3372,43,146
1746728213.519065,192.168.0.219:5084,2,-62,b'303405b5280eaad61e731e9e',3842,43,-39
1746728213.610229,192.168.0.219:5084,3,-57,b'303405b5280eaad61e731e9e',126,44,87
1746728213.654202,192.168.0.219:5084,4,-66,b'303405b5280eaad61e731e9e',1134,44,9
1746728213.430978,192.168.0.219:5084,1,-40,b'30340bcb6820ef56d141853c',632,43,78
1746728213.533816,192.168.0.219:5084,2,-57,b'30340bcb6820ef56d141853c',3914,43,78
1746728213.448555,192.168.0.219:5084,1,-66,b'30340bd95c3cb3c210a04d3b',3864,43,644
1746728213.53683,192.168.0.219:5084,2,-57,b'30340bd95c3cb3c210a04d3b',3904,43,78
1746728213.62968,192.168.0.219:5084,3,-66,b'30340bd95c3cb3c210a04d3b',3608,44,-185
1746728213.643182,192.168.0.219:5084,4,-45,b'30340bd95c3cb3c210a04d3b',674,44,126
1746728213.433656,192.168.0.219:5084,1,-62,b'3034047138105841dcd65592',708,43,9
1746728213.527691,192.168.0.219:5084,2,-65,b'3034047138105841dcd65592',4034,43,78
1746728213.602867,192.168.0.219:5084,3,-40,b'3034047138105841dcd65592',4060,44,107
1746728213.441031,192.168.0.219:5084,1,-65,b'30340212e43c789b0223addd',3458,43,-498
1746728213.541559,192.168.0.219:5084,2,-60,b'30340212e43c789b0223addd',3552,43,-9
1746728213.652233,192.168.0.219:5084,4,-56,b'30340212e43c789b0223addd',812,44,117
1746728213.875152,192.168.0.219:5084,3,-55,b'302f482d23f0055b0223a979',56,45,283
1746728213.943604,192.168.0.219:5084,4,-44,b'302f482d23f0055b0223a979',3558,45,136
1746728213.815025,192.168.0.219:5084,2,-65,b'30340bb6884191844ce0046d',560,45,107
1746728213.929609,192.168.0.219:5084,4,-66,b'30340bb6884191844ce0046d',3914,45,166
1746728213.813479,192.168.0.219:5084,2,-58,b'3034047138105841dcd6558d',4044,45,234
1746728213.808607,192.168.0.219:5084,2,-59,b'1a6ec09d9a89a44d7998631f',802,45,78
1746728213.868672,192.168.0.219:5084,3,-41,b'1a6ec09d9a89a44d7998631f',224,45,195
1746728213.927041,192.168.0.219:5084,4,-57,b'1a6ec09d9a89a44d7998631f',752,45,68
1746728213.788089,192.168.0.219:5084,2,-52,b'30340bf45421f28ba43b772d',3526,45,48
1746728213.820825,192.168.0.219:5084,2,-63,b'30340bed780a4adaf637f384',324,45,253
1746728213.876048,192.168.0.219:5084,3,-40,b'30340bed780a4adaf637f384',364,45,39
1746728213.788985,192.168.0.219:5084,2,-37,b'303402b6f00cacd6d1467dfc',1198,44,166
1746728213.894691,192.168.0.219:5084,3,-65,b'303402b6f00cacd6d1467dfc',3042,45,87
1746728213.787227,192.168.0.219:5084,2,-40,b'303424f330014cce6f7d749d',336,44,107
1746728213.88596,192.168.0.219:5084,3,-64,b'303424f330014cce6f7d749d',3678,45,419
1746728213.730217,192.168.0.219:5084,1,-67,b'1a9ec09d9a89a0340cbe709c',144,44,-654
1746728213.80642,192.168.0.219:5084,2,-63,b'1a9ec09d9a89a0340cbe709c',50,45,117
1746728213.888115,192.168.0.219:5084,3,-60,b'1a9ec09d9a89a0340cbe709c',2398,45,48
1746728213.939821,192.168.0.219:5084,4,-59,b'1a9ec09d9a89a0340cbe709c',3358,45,156
1746728213.72914,192.168.0.219:5084,1,-66,b'302832aa8f7309800001f49f',3924,44,205
1746728213.807477,192.168.0.219:5084,2,-64,b'302832aa8f7309800001f49f',3646,44,166
1746728213.882004,192.168.0.219:5084,3,-59,b'302832aa8f7309800001f49f',1650,45,39
1746728213.726038,192.168.0.219:5084,1,-61,b'e2806995000040175bd46647',1712,44,380
1746728213.80162,192.168.0.219:5084,2,-57,b'e2806995000040175bd46647',32,44,-9
1746728213.87928,192.168.0.219:5084,3,-50,b'e2806995000040175bd46647',4094,45,117
1746728213.946613,192.168.0.219:5084,4,-57,b'e2806995000040175bd46647',3002,45,117
1746728213.725097,192.168.0.219:5084,1,-55,b'300833b2ddd9014000000000',3230,44,19
1746728213.799843,192.168.0.219:5084,2,-54,b'300833b2ddd9014000000000',1258,45,195
1746728213.888996,192.168.0.219:5084,3,-61,b'300833b2ddd9014000000000',664,45,39
1746728213.922773,192.168.0.219:5084,4,-61,b'300833b2ddd9014000000000',3548,45,58
1746728213.722949,192.168.0.219:5084,1,-65,b'3034043d145d4636c004157e',3484,44,-146
1746728213.791794,192.168.0.219:5084,2,-55,b'3034043d145d4636c004157e',3508,45,107
1746728213.891009,192.168.0.219:5084,3,-66,b'3034043d145d4636c004157e',1272,45,-29
1746728213.721818,192.168.0.219:5084,1,-63,b'e2806995000040182224401d',586,44,-234
1746728213.795479,192.168.0.219:5084,2,-64,b'e2806995000040182224401d',428,45,-29
1746728213.871906,192.168.0.219:5084,3,-48,b'e2806995000040182224401d',3584,45,185
1746728213.906224,192.168.0.219:5084,4,-50,b'e2806995000040182224401d',3324,45,146
1746728213.720512,192.168.0.219:5084,1,-56,b'302c4ddcd020f3574bcb872d',4062,44,19
1746728213.802531,192.168.0.219:5084,2,-48,b'302c4ddcd020f3574bcb872d',1198,44,166
1746728213.891915,192.168.0.219:5084,3,-64,b'302c4ddcd020f3574bcb872d',578,45,58
1746728213.719618,192.168.0.219:5084,1,-60,b'303400eda43f628000009f3f',2894,44,117
1746728213.790463,192.168.0.219:5084,2,-45,b'303400eda43f628000009f3f',4018,44,58
1746728213.718721,192.168.0.219:5084,1,-65,b'303401ad2c2ce11e88eaca05',2966,44,478
1746728213.870462,192.168.0.219:5084,3,-34,b'303401ad2c2ce11e88eaca05',1000,45,117
1746728213.935126,192.168.0.219:5084,4,-60,b'303401ad2c2ce11e88eaca05',226,45,-19
1746728213.716932,192.168.0.219:5084,1,-51,b'3034055d140442c00002f66f',4056,44,0
1746728213.819679,192.168.0.219:5084,2,-61,b'3034055d140442c00002f66f',772,45,-19
1746728213.882896,192.168.0.219:5084,3,-53,b'3034055d140442c00002f66f',3860,45,97
1746728213.918829,192.168.0.219:5084,4,-57,b'3034055d140442c00002f66f',3292,45,175
1746728213.715865,192.168.0.219:5084,1,-65,b'30340592ac54555176592e7e',2876,44,205
1746728213.818612,192.168.0.219:5084,2,-66,b'30340592ac54555176592e7e',3968,45,253
1746728213.714978,192.168.0.219:5084,1,-55,b'303400edb44de500000506ca',4068,44,136
1746728213.793699,192.168.0.219:5084,2,-55,b'303400edb44de500000506ca',4066,45,214
1746728213.911314,192.168.0.219:5084,4,-53,b'303400edb44de500000506ca',450,45,156
1746728213.712639,192.168.0.219:5084,1,-60,b'303402230c5fe5000000284f',788,44,166
1746728213.816288,192.168.0.219:5084,2,-62,b'303402230c5fe5000000284f',3840,45,214
1746728213.873217,192.168.0.219:5084,3,-56,b'303402230c5fe5000000284f',24,45,107
1746728213.912197,192.168.0.219:5084,4,-56,b'303402230c5fe5000000284f',3884,45,156
1746728213.711752,192.168.0.219:5084,1,-66,b'302f482e12c0081b022453f5',3816,44,273
1746728213.797271,192.168.0.219:5084,2,-60,b'302f482e12c0081b022453f5',3994,45,117
1746728213.887046,192.168.0.219:5084,3,-55,b'302f482e12c0081b022453f5',50,45,29
1746728213.944488,192.168.0.219:5084,4,-53,b'302f482e12c0081b022453f5',1252,45,97
1746728213.709925,192.168.0.219:5084,1,-45,b'303400eda43f67800000bfa3',3544,44,156
1746728213.786357,192.168.0.219:5084,2,-49,b'303400eda43f67800000bfa3',3660,44,214
1746728213.881115,192.168.0.219:5084,3,-66,b'303400eda43f67800000bfa3',4090,45,576
1746728213.709022,192.168.0.219:5084,1,-40,b'303405b5280eaad61e731e9e',1278,44,136
1746728213.812384,192.168.0.219:5084,2,-62,b'303405b5280eaad61e731e9e',970,45,68
1746728213.883976,192.168.0.219:5084,3,-58,b'303405b5280eaad61e731e9e',3896,45,78
1746728213.708137,192.168.0.219:5084,1,-49,b'30340bdca803e807ea8f87fa',16,44,48
1746728213.885089,192.168.0.219:5084,3,-62,b'30340bdca803e807ea8f87fa',3454,45,-126
1746728213.707238,192.168.0.219:5084,1,-55,b'1a2ec09d9a89a41d45b062ab',34,44,-29
1746728213.80386,192.168.0.219:5084,2,-55,b'1a2ec09d9a89a41d45b062ab',3988,45,-58
1746728213.706091,192.168.0.219:5084,1,-63,b'302a0fecf89f08758d158d55',3382,44,-166
1746728213.809483,192.168.0.219:5084,2,-58,b'302a0fecf89f08758d158d55',2680,45,-68
1746728213.874099,192.168.0.219:5084,3,-54,b'302a0fecf89f08758d158d55',3584,45,58
1746728213.705214,192.168.0.219:5084,1,-52,b'30340bd9601cb4131dae71ca',3074,44,146
1746728213.87809,192.168.0.219:5084,3,-55,b'30340bd9601cb4131dae71ca',652,45,126
1746728213.938308,192.168.0.219:5084,4,-61,b'30340bd9601cb4131dae71ca',2834,45,214
1746728213.702914,192.168.0.219:5084,1,-49,b'303211468e03e29b022504c1',1838,44,78
1746728213.933286,192.168.0.219:5084,4,-62,b'303211468e03e29b022504c1',1420,45,126
1746728213.728247,192.168.0.219:5084,1,-62,b'30340212e43c789b0223addd',184,44,-175
1746728213.805107,192.168.0.219:5084,2,-60,b'30340212e43c789b0223addd',340,45,-156
1746728213.842395,192.168.0.219:5084,3,-66,b'30340212e43c789b0223addd',1588,45,-253
1746728213.710869,192.168.0.219:5084,1,-62,b'3034047138105841dcd65592',108,44,-126
1746728213.811506,192.168.0.219:5084,2,-64,b'3034047138105841dcd65592',552,45,58
1746728213.86957,192.168.0.219:5084,3,-42,b'3034047138105841dcd65592',3748,45,175
1746728213.713521,192.168.0.219:5084,1,-57,b'30340bd95c3cb3c210a04d3b',3278,44,-9
1746728213.800727,192.168.0.219:5084,2,-55,b'30340bd95c3cb3c210a04d3b',656,44,107
1746728213.945416,192.168.0.219:5084,4,-52,b'30340bd95c3cb3c210a04d3b',626,45,156
1746728213.724206,192.168.0.219:5084,1,-58,b'3be300000193cdfb00001c27',1344,44,263
1746728213.794586,192.168.0.219:5084,2,-61,b'3be300000193cdfb00001c27',16,45,58
1746728213.853427,192.168.0.219:5084,3,-67,b'3be300000193cdfb00001c27',3588,45,-234
1746728213.727334,192.168.0.219:5084,1,-63,b'300811112222014000000000',3966,44,-39
1746728213.796378,192.168.0.219:5084,2,-58,b'300811112222014000000000',110,45,-68
1746728213.87698,192.168.0.219:5084,3,-44,b'300811112222014000000000',3860,45,136
1746728213.931802,192.168.0.219:5084,4,-61,b'300811112222014000000000',486,45,0
1746728213.70202,192.168.0.219:5084,1,-41,b'30340bcb6820ef56d141853c',854,44,97
1746728213.81771,192.168.0.219:5084,2,-57,b'30340bcb6820ef56d141853c',906,45,175
1746728213.892856,192.168.0.219:5084,3,-65,b'30340bcb6820ef56d141853c',3824,45,605
1746728213.927994,192.168.0.219:5084,4,-70,b'30340bcb6820ef56d141853c',3484,45,214
1746728213.704326,192.168.0.219:5084,1,-40,b'e2806894000050245885a8ce',924,44,87
1746728213.745869,192.168.0.219:5084,2,-61,b'e2806894000050245885a8ce',138,44,29
1746728213.717822,192.168.0.219:5084,1,-51,b'30080226abcd014000000000',3680,44,68
1746728213.810379,192.168.0.219:5084,2,-61,b'30080226abcd014000000000',1352,45,107
1746728214.140292,192.168.0.219:5084,3,-65,b'30340212e43c789b0223addd',358,46,9
1746728214.129384,192.168.0.219:5084,3,-43,b'300811112222014000000000',3672,46,195
1746728214.081299,192.168.0.219:5084,2,-63,b'30340bb6884191844ce0046d',4,46,87
1746728214.07952,192.168.0.219:5084,2,-63,b'303401ad2c2ce11e88eaca05',3868,46,-234
1746728214.125266,192.168.0.219:5084,3,-35,b'303401ad2c2ce11e88eaca05',778,46,214
1746728214.206105,192.168.0.219:5084,4,-54,b'303401ad2c2ce11e88eaca05',2352,47,175
1746728214.069565,192.168.0.219:5084,2,-59,b'300833b2ddd9014000000000',492,46,29
1746728214.08255,192.168.0.219:5084,2,-54,b'30340bf45421f28ba43b772d',208,46,156
1746728214.08344,192.168.0.219:5084,2,-58,b'3034047138105841dcd6558d',1090,46,-9
1746728214.181857,192.168.0.219:5084,4,-62,b'3034047138105841dcd6558d',2576,47,107
1746728214.06456,192.168.0.219:5084,2,-38,b'303402b6f00cacd6d1467dfc',3838,46,136
1746728214.065437,192.168.0.219:5084,2,-40,b'303424f330014cce6f7d749d',3380,46,117
1746728214.139245,192.168.0.219:5084,3,-64,b'303424f330014cce6f7d749d',3742,46,-39
1746728214.078227,192.168.0.219:5084,2,-48,b'303400eda43f628000009f3f',816,46,166
1746728214.026034,192.168.0.219:5084,1,-62,b'3034055d140442c00002f66f',3936,46,58
1746728214.067768,192.168.0.219:5084,2,-56,b'3034055d140442c00002f66f',732,46,48
1746728214.126153,192.168.0.219:5084,3,-48,b'3034055d140442c00002f66f',3408,46,126
1746728214.185847,192.168.0.219:5084,4,-57,b'3034055d140442c00002f66f',3050,47,136
1746728214.021987,192.168.0.219:5084,1,-65,b'1a6ec09d9a89a44d7998631f',3168,46,224
1746728214.080404,192.168.0.219:5084,2,-57,b'1a6ec09d9a89a44d7998631f',394,46,29
1746728214.132049,192.168.0.219:5084,3,-45,b'1a6ec09d9a89a44d7998631f',478,46,78
1746728214.200974,192.168.0.219:5084,4,-58,b'1a6ec09d9a89a44d7998631f',4032,47,136
1746728214.013548,192.168.0.219:5084,1,-54,b'e2806995000040182224401d',3808,46,19
1746728214.087976,192.168.0.219:5084,2,-63,b'e2806995000040182224401d',3328,46,156
1746728214.130279,192.168.0.219:5084,3,-50,b'e2806995000040182224401d',3886,46,126
1746728214.195576,192.168.0.219:5084,4,-45,b'e2806995000040182224401d',2502,47,126
1746728214.010314,192.168.0.219:5084,1,-54,b'303211468e03e29b022504c1',3482,46,29
1746728214.143015,192.168.0.219:5084,3,-63,b'303211468e03e29b022504c1',626,46,9
1746728214.208253,192.168.0.219:5084,4,-57,b'303211468e03e29b022504c1',2896,47,146
1746728214.009212,192.168.0.219:5084,1,-57,b'1a2ec09d9a89a41d45b062ab',3602,46,48
1746728214.076644,192.168.0.219:5084,2,-56,b'1a2ec09d9a89a41d45b062ab',2670,46,48
1746728214.141194,192.168.0.219:5084,3,-58,b'1a2ec09d9a89a41d45b062ab',2722,46,29
1746728214.202184,192.168.0.219:5084,4,-59,b'1a2ec09d9a89a41d45b062ab',4024,47,136
1746728214.005843,192.168.0.219:5084,1,-61,b'1a9ec09d9a89a0340cbe709c',3928,46,166
1746728214.211071,192.168.0.219:5084,4,-58,b'1a9ec09d9a89a0340cbe709c',2644,47,156
1746728214.002816,192.168.0.219:5084,1,-42,b'30340bcb6820ef56d141853c',4080,46,48
1746728214.142129,192.168.0.219:5084,3,-67,b'30340bcb6820ef56d141853c',3058,46,-136
1746728214.000099,192.168.0.219:5084,1,-43,b'e2806894000050245885a8ce',414,46,136
1746728214.084328,192.168.0.219:5084,2,-57,b'e2806894000050245885a8ce',480,46,224
1746728214.004558,192.168.0.219:5084,1,-62,b'3034043d145d4636c004157e',384,46,136
1746728214.066628,192.168.0.219:5084,2,-54,b'3034043d145d4636c004157e',4084,46,29
1746728214.020149,192.168.0.219:5084,1,-63,b'30340bd95c3cb3c210a04d3b',4008,46,48
1746728214.074061,192.168.0.219:5084,2,-60,b'30340bd95c3cb3c210a04d3b',290,46,78
1746728214.197886,192.168.0.219:5084,4,-52,b'30340bd95c3cb3c210a04d3b',3766,47,166
1746728214.021089,192.168.0.219:5084,1,-70,b'e2806995000040175bd46647',3152,46,322
1746728214.132943,192.168.0.219:5084,3,-50,b'e2806995000040175bd46647',2784,46,156
1746728214.200071,192.168.0.219:5084,4,-53,b'e2806995000040175bd46647',2254,47,107
1746728214.015726,192.168.0.219:5084,1,-65,b'302a0fecf89f08758d158d55',30,46,341
1746728214.138147,192.168.0.219:5084,3,-54,b'302a0fecf89f08758d158d55',3560,46,107
1746728214.209616,192.168.0.219:5084,4,-57,b'302a0fecf89f08758d158d55',1006,47,39
1746728214.014455,192.168.0.219:5084,1,-67,b'303400edb44de500000506ca',1838,46,185
1746728214.07188,192.168.0.219:5084,2,-57,b'303400edb44de500000506ca',3568,46,322
1746728214.14663,192.168.0.219:5084,3,-69,b'303400edb44de500000506ca',514,46,97
1746728214.207168,192.168.0.219:5084,4,-54,b'303400edb44de500000506ca',156,47,68
