RunTimestamp,Timestamp,EPC,Antenna,RSSI,PhaseAngle,Frequency,DopplerFrequency
2025-03-21T14:33:39.596124,1742589333668896,333032663438326337343630626539623032323636633930,2,-71.00,37.44,45,-22.39
2025-03-21T14:33:39.596124,1742589333780193,333033343030656461343366363238303030303039663366,2,-68.00,3.48,45,0.04
2025-03-21T14:33:39.596124,1742589333780193,333033343030656461343366363238303030303039663366,2,-68.00,3.48,45,0.04
2025-03-21T14:33:39.596124,1742589333780193,333033343030656461343366363238303030303039663366,2,-68.00,3.48,45,0.04
2025-03-21T14:33:39.596124,1742589333680021,333033343030656461343366613235366431343331383435,2,-65.50,10.08,45,7.67
2025-03-21T14:33:39.596124,1742589333680021,333033343030656461343366613235366431343331383435,2,-65.50,10.08,45,7.67
2025-03-21T14:33:39.596124,1742589333790194,333033343034373133383130353834316463643635353932,2,-58.00,30.76,45,6.64
2025-03-21T14:33:39.596124,1742589333790194,333033343034373133383130353834316463643635353932,2,-58.00,30.76,45,6.64
2025-03-21T14:33:39.596124,1742589333790194,333033343034373133383130353834316463643635353932,2,-58.00,30.76,45,6.64
2025-03-21T14:33:39.596124,1742589333790194,333033343034373133383130353834316463643635353932,2,-58.00,30.76,45,6.64
2025-03-21T14:33:39.596124,1742589333798535,333033343032313265343363373839623032323361646464,2,-60.00,27.76,45,1.17
2025-03-21T14:33:39.596124,1742589333798535,333033343032313265343363373839623032323361646464,2,-60.00,27.76,45,1.17
2025-03-21T14:33:39.596124,1742589333798535,333033343032313265343363373839623032323361646464,2,-60.00,27.76,45,1.17
2025-03-21T14:33:39.596124,1742589333798535,333033343032313265343363373839623032323361646464,2,-60.00,27.76,45,1.17
2025-03-21T14:33:39.596124,1742589333796829,333032613066656366383966303837353864313538643535,2,-57.00,9.16,45,1.17
2025-03-21T14:33:39.596124,1742589333796829,333032613066656366383966303837353864313538643535,2,-57.00,9.16,45,1.17
2025-03-21T14:33:39.596124,1742589333796829,333032613066656366383966303837353864313538643535,2,-57.00,9.16,45,1.17
2025-03-21T14:33:39.596124,1742589333796829,333032613066656366383966303837353864313538643535,2,-57.00,9.16,45,1.17
2025-03-21T14:33:39.596124,1742589333664109,333032663438326235313930333331366431343234623263,2,-67.50,4.12,45,-6.25
2025-03-21T14:33:39.596124,1742589333664109,333032663438326235313930333331366431343234623263,2,-67.50,4.12,45,-6.25
2025-03-21T14:33:39.596124,1742589333799082,333033303430343230613838323464363165376632346432,2,-60.50,36.20,45,3.90
2025-03-21T14:33:39.596124,1742589333799082,333033303430343230613838323464363165376632346432,2,-60.50,36.20,45,3.90
2025-03-21T14:33:39.596124,1742589333799082,333033303430343230613838323464363165376632346432,2,-60.50,36.20,45,3.90
2025-03-21T14:33:39.596124,1742589333799082,333033303430343230613838323464363165376632346432,2,-60.50,36.20,45,3.90
2025-03-21T14:33:39.596124,1742589333792715,333033343030656461343366363738303030303062666133,2,-58.50,9.08,45,-0.78
2025-03-21T14:33:39.596124,1742589333792715,333033343030656461343366363738303030303062666133,2,-58.50,9.08,45,-0.78
2025-03-21T14:33:39.596124,1742589333792715,333033343030656461343366363738303030303062666133,2,-58.50,9.08,45,-0.78
2025-03-21T14:33:39.596124,1742589333792715,333033343030656461343366363738303030303062666133,2,-58.50,9.08,45,-0.78
2025-03-21T14:33:39.596124,1742589333791607,316139656330396439613839613033343063626537303963,2,-63.00,32.00,45,0.00
2025-03-21T14:33:39.596124,1742589333791607,316139656330396439613839613033343063626537303963,2,-63.00,32.00,45,0.00
2025-03-21T14:33:39.596124,1742589333791607,316139656330396439613839613033343063626537303963,2,-63.00,32.00,45,0.00
2025-03-21T14:33:39.596124,1742589333791607,316139656330396439613839613033343063626537303963,2,-63.00,32.00,45,0.00
2025-03-21T14:33:39.596124,1742589333796125,333032663438326432336630303535623032323361393739,2,-58.50,35.92,45,-1.95
2025-03-21T14:33:39.596124,1742589333796125,333032663438326432336630303535623032323361393739,2,-58.50,35.92,45,-1.95
2025-03-21T14:33:39.596124,1742589333796125,333032663438326432336630303535623032323361393739,2,-58.50,35.92,45,-1.95
2025-03-21T14:33:39.596124,1742589333796125,333032663438326432336630303535623032323361393739,2,-58.50,35.92,45,-1.95
2025-03-21T14:33:39.596124,1742589333797669,333033343032623666303063616364366431343637646663,2,-58.50,16.00,45,-2.34
2025-03-21T14:33:39.596124,1742589333797669,333033343032623666303063616364366431343637646663,2,-58.50,16.00,45,-2.34
2025-03-21T14:33:39.596124,1742589333797669,333033343032623666303063616364366431343637646663,2,-58.50,16.00,45,-2.34
2025-03-21T14:33:39.596124,1742589333797669,333033343032623666303063616364366431343637646663,2,-58.50,16.00,45,-2.34
2025-03-21T14:33:39.596124,1742589333792161,316132306233396331363839613732393437306137373135,2,-65.00,40.36,45,12.89
2025-03-21T14:33:39.596124,1742589333792161,316132306233396331363839613732393437306137373135,2,-65.00,40.36,45,12.89
2025-03-21T14:33:39.596124,1742589333792161,316132306233396331363839613732393437306137373135,2,-65.00,40.36,45,12.89
2025-03-21T14:33:39.596124,1742589333792161,316132306233396331363839613732393437306137373135,2,-65.00,40.36,45,12.89
2025-03-21T14:33:39.596124,1742589333789521,333033323131343638653033653239623032323530346331,2,-60.00,18.12,45,3.51
2025-03-21T14:33:39.596124,1742589333789521,333033323131343638653033653239623032323530346331,2,-60.00,18.12,45,3.51
2025-03-21T14:33:39.596124,1742589333789521,333033323131343638653033653239623032323530346331,2,-60.00,18.12,45,3.51
2025-03-21T14:33:39.596124,1742589333789521,333033323131343638653033653239623032323530346331,2,-60.00,18.12,45,3.51
2025-03-21T14:33:39.596124,1742589333791006,333030383333623264646439303134303030303030303030,2,-52.00,26.96,45,-4.29
2025-03-21T14:33:39.596124,1742589333791006,333030383333623264646439303134303030303030303030,2,-52.00,26.96,45,-4.29
2025-03-21T14:33:39.596124,1742589333791006,333030383333623264646439303134303030303030303030,2,-52.00,26.96,45,-4.29
2025-03-21T14:33:39.596124,1742589333791006,333030383333623264646439303134303030303030303030,2,-52.00,26.96,45,-4.29
2025-03-21T14:33:39.596124,1742589333791006,333030383333623264646439303134303030303030303030,2,-52.00,26.96,45,-4.29
2025-03-21T14:33:39.596124,1742589333791006,333030383333623264646439303134303030303030303030,2,-52.00,26.96,45,-4.29
2025-03-21T14:33:39.596124,1742589333791006,333030383333623264646439303134303030303030303030,2,-52.00,26.96,45,-4.29
2025-03-21T14:33:39.596124,1742589333791006,333030383333623264646439303134303030303030303030,2,-52.00,26.96,45,-4.29
2025-03-21T14:33:39.596124,1742589333791006,333030383333623264646439303134303030303030303030,2,-52.00,26.96,45,-4.29
2025-03-21T14:33:39.596124,1742589333791006,333030383333623264646439303134303030303030303030,2,-52.00,26.96,45,-4.29
2025-03-21T14:33:39.596124,1742589333788977,333033343034373133383130353834316463643635353864,2,-56.50,29.60,45,-1.56
2025-03-21T14:33:39.596124,1742589333788977,333033343034373133383130353834316463643635353864,2,-56.50,29.60,45,-1.56
2025-03-21T14:33:39.596124,1742589333788977,333033343034373133383130353834316463643635353864,2,-56.50,29.60,45,-1.56
2025-03-21T14:33:39.596124,1742589333788977,333033343034373133383130353834316463643635353864,2,-56.50,29.60,45,-1.56
2025-03-21T14:33:39.596124,1742589333787872,333033353261623433383162623531616534353633646661,2,-49.00,27.44,45,-2.73
2025-03-21T14:33:39.596124,1742589333787872,333033353261623433383162623531616534353633646661,2,-49.00,27.44,45,-2.73
2025-03-21T14:33:39.596124,1742589333787872,333033353261623433383162623531616534353633646661,2,-49.00,27.44,45,-2.73
2025-03-21T14:33:39.596124,1742589333787872,333033353261623433383162623531616534353633646661,2,-49.00,27.44,45,-2.73
2025-03-21T14:33:39.596124,1742589333788431,316136386662616363633738303038346336353437316438,2,-60.00,12.40,45,-5.46
2025-03-21T14:33:39.596124,1742589333788431,316136386662616363633738303038346336353437316438,2,-60.00,12.40,45,-5.46
2025-03-21T14:33:39.596124,1742589333788431,316136386662616363633738303038346336353437316438,2,-60.00,12.40,45,-5.46
2025-03-21T14:33:39.596124,1742589333788431,316136386662616363633738303038346336353437316438,2,-60.00,12.40,45,-5.46
2025-03-21T14:33:39.596124,1742589334067167,316132656330396439613839613431643435623036326162,2,-68.00,13.52,47,-0.20
2025-03-21T14:33:39.596124,1742589334067167,316132656330396439613839613431643435623036326162,2,-68.00,13.52,47,-0.20
2025-03-21T14:33:39.596124,1742589334051504,316132306233396331363839613732393437306137373135,2,-66.00,38.72,47,13.43
2025-03-21T14:33:39.596124,1742589334051504,316132306233396331363839613732393437306137373135,2,-66.00,38.72,47,13.43
2025-03-21T14:33:39.596124,1742589333998228,333032663438326432336630303535623032323361393739,2,-62.50,3.12,47,-16.60
2025-03-21T14:33:39.596124,1742589333998228,333032663438326432336630303535623032323361393739,2,-62.50,3.12,47,-16.60
2025-03-21T14:33:39.596124,1742589333998228,333032663438326432336630303535623032323361393739,2,-62.50,3.12,47,-16.60
2025-03-21T14:33:39.596124,1742589333991066,333033343030656461343366363238303030303039663366,2,-61.00,14.08,47,13.67
2025-03-21T14:33:39.596124,1742589333991066,333033343030656461343366363238303030303039663366,2,-61.00,14.08,47,13.67
2025-03-21T14:33:39.596124,1742589333991066,333033343030656461343366363238303030303039663366,2,-61.00,14.08,47,13.67
2025-03-21T14:33:39.596124,1742589334020713,333032613066656366383966303837353864313538643535,2,-60.50,37.08,47,-5.11
2025-03-21T14:33:39.596124,1742589334020713,333032613066656366383966303837353864313538643535,2,-60.50,37.08,47,-5.11
2025-03-21T14:33:39.596124,1742589334020713,333032613066656366383966303837353864313538643535,2,-60.50,37.08,47,-5.11
2025-03-21T14:33:39.596124,1742589333998768,333033343030656461343366613235366431343331383435,2,-63.00,7.76,47,-41.79
2025-03-21T14:33:39.596124,1742589333998768,333033343030656461343366613235366431343331383435,2,-63.00,7.76,47,-41.79
2025-03-21T14:33:39.596124,1742589333998768,333033343030656461343366613235366431343331383435,2,-63.00,7.76,47,-41.79
2025-03-21T14:33:39.596124,1742589334000901,333033343030656461343366363738303030303062666133,2,-59.00,35.40,47,2.34
2025-03-21T14:33:39.596124,1742589334000901,333033343030656461343366363738303030303062666133,2,-59.00,35.40,47,2.34
2025-03-21T14:33:39.596124,1742589334000901,333033343030656461343366363738303030303062666133,2,-59.00,35.40,47,2.34
2025-03-21T14:33:39.596124,1742589334005492,333033343034373133383130353834316463643635353864,2,-60.50,32.28,46,5.46
2025-03-21T14:33:39.596124,1742589334005492,333033343034373133383130353834316463643635353864,2,-60.50,32.28,46,5.46
2025-03-21T14:33:39.596124,1742589334005492,333033343034373133383130353834316463643635353864,2,-60.50,32.28,46,5.46
2025-03-21T14:33:39.596124,1742589333879688,333033343034373666343561353631363165373863343963,2,-64.50,10.08,46,-29.88
2025-03-21T14:33:39.596124,1742589333999311,333033343035356431343034343263303030303266363666,2,-60.00,1.08,46,12.50
2025-03-21T14:33:39.596124,1742589333999311,333033343035356431343034343263303030303266363666,2,-60.00,1.08,46,12.50
2025-03-21T14:33:39.596124,1742589333999311,333033343035356431343034343263303030303266363666,2,-60.00,1.08,46,12.50
2025-03-21T14:33:39.596124,1742589334003312,316139656330396439613839613033343063626537303963,2,-63.00,9.72,46,21.87
2025-03-21T14:33:39.596124,1742589334003312,316139656330396439613839613033343063626537303963,2,-63.00,9.72,46,21.87
2025-03-21T14:33:39.596124,1742589334003312,316139656330396439613839613033343063626537303963,2,-63.00,9.72,46,21.87
2025-03-21T14:33:39.596124,1742589333995029,333032663438326235313930333331366431343234623263,2,-59.00,1.04,46,1.56
2025-03-21T14:33:39.596124,1742589333995029,333032663438326235313930333331366431343234623263,2,-59.00,1.04,46,1.56
2025-03-21T14:33:39.596124,1742589333995029,333032663438326235313930333331366431343234623263,2,-59.00,1.04,46,1.56
2025-03-21T14:33:39.596124,1742589334017762,333033343332396435303538353531616636333765313038,2,-59.50,26.76,46,25.59
2025-03-21T14:33:39.596124,1742589334017762,333033343332396435303538353531616636333765313038,2,-59.50,26.76,46,25.59
2025-03-21T14:33:39.596124,1742589334017762,333033343332396435303538353531616636333765313038,2,-59.50,26.76,46,25.59
2025-03-21T14:33:39.596124,1742589333995577,333032663438326337343630626539623032323636633930,2,-59.00,31.12,46,3.90
2025-03-21T14:33:39.596124,1742589333995577,333032663438326337343630626539623032323636633930,2,-59.00,31.12,46,3.90
2025-03-21T14:33:39.596124,1742589333995577,333032663438326337343630626539623032323636633930,2,-59.00,31.12,46,3.90
2025-03-21T14:33:39.596124,1742589333991610,316136386662616363633738303038346336353437316438,2,-57.50,1.28,46,1.56
2025-03-21T14:33:39.596124,1742589333991610,316136386662616363633738303038346336353437316438,2,-57.50,1.28,46,1.56
2025-03-21T14:33:39.596124,1742589333991610,316136386662616363633738303038346336353437316438,2,-57.50,1.28,46,1.56
2025-03-21T14:33:39.596124,1742589333992555,333033343032623666303063616364366431343637646663,2,-61.50,37.00,46,3.12
2025-03-21T14:33:39.596124,1742589333992555,333033343032623666303063616364366431343637646663,2,-61.50,37.00,46,3.12
2025-03-21T14:33:39.596124,1742589333992555,333033343032623666303063616364366431343637646663,2,-61.50,37.00,46,3.12
2025-03-21T14:33:39.596124,1742589333994075,333033343034373133383130353834316463643635353932,2,-57.50,28.28,46,0.00
2025-03-21T14:33:39.596124,1742589333994075,333033343034373133383130353834316463643635353932,2,-57.50,28.28,46,0.00
2025-03-21T14:33:39.596124,1742589333994075,333033343034373133383130353834316463643635353932,2,-57.50,28.28,46,0.00
2025-03-21T14:33:39.596124,1742589333990187,333033353261623433383162623531616534353633646661,2,-56.00,0.80,46,19.14
2025-03-21T14:33:39.596124,1742589333990187,333033353261623433383162623531616534353633646661,2,-56.00,0.80,46,19.14
2025-03-21T14:33:39.596124,1742589333990187,333033353261623433383162623531616534353633646661,2,-56.00,0.80,46,19.14
2025-03-21T14:33:39.596124,1742589334082613,333030383333623264646439303134303030303030303030,2,-57.50,38.60,46,1.26
2025-03-21T14:33:39.596124,1742589334082613,333030383333623264646439303134303030303030303030,2,-57.50,38.60,46,1.26
2025-03-21T14:33:39.596124,1742589334082613,333030383333623264646439303134303030303030303030,2,-57.50,38.60,46,1.26
2025-03-21T14:33:40.104785,1742589334257802,333030383333623264646439303134303030303030303030,3,-72.50,28.88,48,-0.41
2025-03-21T14:33:40.104785,1742589334247952,316132656330396439613839613431643435623036326162,3,-72.50,5.60,48,-0.03
2025-03-21T14:33:40.104785,1742589334311276,316132306233396331363839613732393437306137373135,3,-61.50,7.20,48,28.79
2025-03-21T14:33:40.104785,1742589334311276,316132306233396331363839613732393437306137373135,3,-61.50,7.20,48,28.79
2025-03-21T14:33:40.104785,1742589334306583,333033343332396435303538353531616636333765313038,3,-60.00,1.04,48,39.67
2025-03-21T14:33:40.104785,1742589334306583,333033343332396435303538353531616636333765313038,3,-60.00,1.04,48,39.67
2025-03-21T14:33:40.104785,1742589334208041,316139656330396439613839613033343063626537303963,3,-64.50,39.48,48,-15.99
2025-03-21T14:33:40.104785,1742589334303870,333033343034373133383130353834316463643635353864,3,-60.00,6.70,48,38.39
2025-03-21T14:33:40.104785,1742589334303870,333033343034373133383130353834316463643635353864,3,-60.00,6.70,48,38.39
2025-03-21T14:33:40.104785,1742589334282244,333032663438326235313930333331366431343234623263,3,-61.50,8.80,48,8.59
2025-03-21T14:33:40.104785,1742589334282244,333032663438326235313930333331366431343234623263,3,-61.50,8.80,48,8.59
2025-03-21T14:33:40.104785,1742589334278030,333032613066656366383966303837353864313538643535,3,-61.50,3.28,48,10.54
2025-03-21T14:33:40.104785,1742589334278030,333032613066656366383966303837353864313538643535,3,-61.50,3.28,48,10.54
2025-03-21T14:33:40.104785,1742589334223627,333033303430343230613838323464363165376632346432,3,-67.50,6.12,48,12.15
2025-03-21T14:33:40.104785,1742589334223627,333033303430343230613838323464363165376632346432,3,-67.50,6.12,48,12.15
2025-03-21T14:33:40.104785,1742589334269864,333033343030656461343366363238303030303039663366,3,-60.00,26.44,48,-16.40
2025-03-21T14:33:40.104785,1742589334269864,333033343030656461343366363238303030303039663366,3,-60.00,26.44,48,-16.40
2025-03-21T14:33:40.104785,1742589334269864,333033343030656461343366363238303030303039663366,3,-60.00,26.44,48,-16.40
2025-03-21T14:33:40.104785,1742589334284015,333033343032623666303063616364366431343637646663,3,-59.00,4.16,48,5.07
2025-03-21T14:33:40.104785,1742589334284015,333033343032623666303063616364366431343637646663,3,-59.00,4.16,48,5.07
2025-03-21T14:33:40.104785,1742589334284015,333033343032623666303063616364366431343637646663,3,-59.00,4.16,48,5.07
2025-03-21T14:33:40.104785,1742589334278574,333033343035356431343034343263303030303266363666,3,-61.00,13.88,48,-19.14
2025-03-21T14:33:40.104785,1742589334278574,333033343035356431343034343263303030303266363666,3,-61.00,13.88,48,-19.14
2025-03-21T14:33:40.104785,1742589334278574,333033343035356431343034343263303030303266363666,3,-61.00,13.88,48,-19.14
2025-03-21T14:33:40.104785,1742589334275019,333033343034373133383130353834316463643635353932,3,-58.50,36.48,48,7.42
2025-03-21T14:33:40.104785,1742589334275019,333033343034373133383130353834316463643635353932,3,-58.50,36.48,48,7.42
2025-03-21T14:33:40.104785,1742589334275019,333033343034373133383130353834316463643635353932,3,-58.50,36.48,48,7.42
2025-03-21T14:33:40.104785,1742589334276264,316136386662616363633738303038346336353437316438,3,-57.50,9.16,48,5.46
2025-03-21T14:33:40.104785,1742589334276264,316136386662616363633738303038346336353437316438,3,-57.50,9.16,48,5.46
2025-03-21T14:33:40.104785,1742589334276264,316136386662616363633738303038346336353437316438,3,-57.50,9.16,48,5.46
2025-03-21T14:33:40.104785,1742589334280668,333032663438326337343630626539623032323636633930,3,-60.00,39.16,48,9.76
2025-03-21T14:33:40.104785,1742589334280668,333032663438326337343630626539623032323636633930,3,-60.00,39.16,48,9.76
2025-03-21T14:33:40.104785,1742589334280668,333032663438326337343630626539623032323636633930,3,-60.00,39.16,48,9.76
2025-03-21T14:33:40.104785,1742589334271146,333033353261623433383162623531616534353633646661,3,-59.50,9.64,48,6.83
2025-03-21T14:33:40.104785,1742589334271146,333033353261623433383162623531616534353633646661,3,-59.50,9.64,48,6.83
2025-03-21T14:33:40.104785,1742589334271146,333033353261623433383162623531616534353633646661,3,-59.50,9.64,48,6.83
2025-03-21T14:33:40.104785,1742589334271706,333033343030656461343366613235366431343331383435,3,-60.50,15.28,48,-36.32
2025-03-21T14:33:40.104785,1742589334271706,333033343030656461343366613235366431343331383435,3,-60.50,15.28,48,-36.32
2025-03-21T14:33:40.104785,1742589334271706,333033343030656461343366613235366431343331383435,3,-60.50,15.28,48,-36.32
2025-03-21T14:33:40.104785,1742589334279714,333032663438326432336630303535623032323361393739,3,-60.50,10.80,48,-2.34
2025-03-21T14:33:40.104785,1742589334279714,333032663438326432336630303535623032323361393739,3,-60.50,10.80,48,-2.34
2025-03-21T14:33:40.104785,1742589334279714,333032663438326432336630303535623032323361393739,3,-60.50,10.80,48,-2.34
2025-03-21T14:33:40.104785,1742589334274194,333033343030656461343366363738303030303062666133,3,-59.00,3.52,48,1.17
2025-03-21T14:33:40.104785,1742589334274194,333033343030656461343366363738303030303062666133,3,-59.00,3.52,48,1.17
2025-03-21T14:33:40.104785,1742589334274194,333033343030656461343366363738303030303062666133,3,-59.00,3.52,48,1.17
2025-03-21T14:33:40.104785,1742589334587413,316132306233396331363839613732393437306137373135,3,-70.00,29.10,50,48.63
2025-03-21T14:33:40.104785,1742589334587413,316132306233396331363839613732393437306137373135,3,-70.00,29.10,50,48.63
2025-03-21T14:33:40.104785,1742589334539072,333033343032623666303063616364366431343637646663,3,-63.50,36.26,50,1.27
2025-03-21T14:33:40.104785,1742589334537098,333033343034373666343561353631363165373863343963,3,-65.00,35.56,50,1.27
2025-03-21T14:33:40.104785,1742589334591119,333033303430343230613838323464363165376632346432,3,-65.00,9.80,50,-7.67
2025-03-21T14:33:40.104785,1742589334591119,333033303430343230613838323464363165376632346432,3,-65.00,9.80,50,-7.67
2025-03-21T14:33:40.104785,1742589334591119,333033303430343230613838323464363165376632346432,3,-65.00,9.80,50,-7.67
2025-03-21T14:33:40.104785,1742589334487486,333032663438326337343630626539623032323636633930,3,-75.50,5.16,49,-0.40
2025-03-21T14:33:40.104785,1742589334487486,333032663438326337343630626539623032323636633930,3,-75.50,5.16,49,-0.40
2025-03-21T14:33:40.104785,1742589334588906,333033343332396435303538353531616636333765313038,3,-67.00,37.78,49,4.47
2025-03-21T14:33:40.104785,1742589334588906,333033343332396435303538353531616636333765313038,3,-67.00,37.78,49,4.47
2025-03-21T14:33:40.104785,1742589334588906,333033343332396435303538353531616636333765313038,3,-67.00,37.78,49,4.47
2025-03-21T14:33:40.104785,1742589334588906,333033343332396435303538353531616636333765313038,3,-67.00,37.78,49,4.47
2025-03-21T14:33:40.104785,1742589334450766,333033343034373133383130353834316463643635353932,3,-75.00,4.68,49,0.37
2025-03-21T14:33:40.104785,1742589334433146,333033343034373133383130353834316463643635353864,3,-75.00,28.64,49,-0.48
2025-03-21T14:33:40.104785,1742589334405921,333032663438326235313930333331366431343234623263,3,-65.00,12.70,49,14.71
2025-03-21T14:33:40.104785,1742589334547686,316136386662616363633738303038346336353437316438,3,-62.50,0.80,49,-7.03
2025-03-21T14:33:40.104785,1742589334547686,316136386662616363633738303038346336353437316438,3,-62.50,0.80,49,-7.03
2025-03-21T14:33:40.104785,1742589334547686,316136386662616363633738303038346336353437316438,3,-62.50,0.80,49,-7.03
2025-03-21T14:33:40.104785,1742589334557483,333033343030656461343366363738303030303062666133,3,-63.00,6.72,49,-3.19
2025-03-21T14:33:40.104785,1742589334557483,333033343030656461343366363738303030303062666133,3,-63.00,6.72,49,-3.19
2025-03-21T14:33:40.104785,1742589334557483,333033343030656461343366363738303030303062666133,3,-63.00,6.72,49,-3.19
2025-03-21T14:33:40.104785,1742589334584630,333030383333623264646439303134303030303030303030,3,-57.50,20.68,49,13.28
2025-03-21T14:33:40.104785,1742589334584630,333030383333623264646439303134303030303030303030,3,-57.50,20.68,49,13.28
2025-03-21T14:33:40.104785,1742589334584630,333030383333623264646439303134303030303030303030,3,-57.50,20.68,49,13.28
2025-03-21T14:33:40.104785,1742589334584630,333030383333623264646439303134303030303030303030,3,-57.50,20.68,49,13.28
2025-03-21T14:33:40.104785,1742589334584630,333030383333623264646439303134303030303030303030,3,-57.50,20.68,49,13.28
2025-03-21T14:33:40.104785,1742589334412210,333033323131343638653033653239623032323530346331,3,-70.00,37.32,49,-36.47
2025-03-21T14:33:40.104785,1742589334412210,333033323131343638653033653239623032323530346331,3,-70.00,37.32,49,-36.47
2025-03-21T14:33:40.614269,1742589334759600,333033343034373133383130353834316463643635353932,4,-66.00,14.18,1,11.51
2025-03-21T14:33:40.614269,1742589334756359,333032663438326235313930333331366431343234623263,4,-66.00,18.52,1,-2.73
2025-03-21T14:33:40.614269,1742589334755338,333033343032313265343363373839623032323361646464,4,-69.50,35.76,1,15.42
2025-03-21T14:33:40.614269,1742589334753852,333033343034373133383130353834316463643635353864,4,-65.00,40.28,1,-12.50
2025-03-21T14:33:40.614269,1742589334742108,333033343030656461343366613235366431343331383435,4,-68.50,0.28,1,0.08
2025-03-21T14:33:40.614269,1742589334728949,316132656330396439613839613430366639373636396334,4,-76.50,40.56,1,-0.50
2025-03-21T14:33:40.614269,1742589334767818,333032663438326337343630626539623032323636633930,4,-66.00,40.86,1,-29.43
2025-03-21T14:33:40.614269,1742589334767818,333032663438326337343630626539623032323636633930,4,-66.00,40.86,1,-29.43
2025-03-21T14:33:40.614269,1742589334753048,333032663438326432336630303535623032323361393739,4,-65.00,40.08,1,-22.65
2025-03-21T14:33:40.614269,1742589334753048,333032663438326432336630303535623032323361393739,4,-65.00,40.08,1,-22.65
2025-03-21T14:33:40.614269,1742589334752506,333033353261623433383162623531616534353633646661,4,-62.00,36.20,1,5.66
2025-03-21T14:33:40.614269,1742589334752506,333033353261623433383162623531616534353633646661,4,-62.00,36.20,1,5.66
2025-03-21T14:33:40.614269,1742589334685665,333033343034373666343561353631363165373863343963,4,-64.50,35.84,50,-3.83
2025-03-21T14:33:40.614269,1742589334683569,316136386662616363633738303038346336353437316438,4,-67.00,40.60,50,37.75
2025-03-21T14:33:40.614269,1742589334682088,333033343332396435303538353531616636333765313038,4,-67.50,38.26,50,-14.71
2025-03-21T14:33:40.614269,1742589334764506,316132306233396331363839613732393437306137373135,4,-66.00,2.82,50,14.71
2025-03-21T14:33:40.614269,1742589334764506,316132306233396331363839613732393437306137373135,4,-66.00,2.82,50,14.71
2025-03-21T14:33:40.614269,1742589334778954,333033303430343230613838323464363165376632346432,4,-64.50,1.20,50,-4.47
2025-03-21T14:33:40.614269,1742589334778954,333033303430343230613838323464363165376632346432,4,-64.50,1.20,50,-4.47
2025-03-21T14:33:40.614269,1742589334674773,333033343032623666303063616364366431343637646663,4,-66.50,15.64,50,6.25
2025-03-21T14:33:40.614269,1742589334666533,333033343030656461343366363738303030303062666133,4,-71.00,6.68,50,0.03
2025-03-21T14:33:40.614269,1742589334754401,333030383333623264646439303134303030303030303030,4,-55.00,17.72,50,0.78
2025-03-21T14:33:40.614269,1742589334754401,333030383333623264646439303134303030303030303030,4,-55.00,17.72,50,0.78
2025-03-21T14:33:40.614269,1742589334754401,333030383333623264646439303134303030303030303030,4,-55.00,17.72,50,0.78
2025-03-21T14:33:40.614269,1742589335063197,333033323131343638653033653239623032323530346331,4,-64.50,4.86,2,12.79
2025-03-21T14:33:40.614269,1742589335063197,333033323131343638653033653239623032323530346331,4,-64.50,4.86,2,12.79
2025-03-21T14:33:40.614269,1742589335063197,333033323131343638653033653239623032323530346331,4,-64.50,4.86,2,12.79
2025-03-21T14:33:40.614269,1742589335042595,333033343030656461343366363238303030303039663366,4,-69.50,1.04,2,-0.26
2025-03-21T14:33:40.614269,1742589335042595,333033343030656461343366363238303030303039663366,4,-69.50,1.04,2,-0.26
2025-03-21T14:33:40.614269,1742589335042595,333033343030656461343366363238303030303039663366,4,-69.50,1.04,2,-0.26
2025-03-21T14:33:40.614269,1742589335071295,333033353261623433383162623531616534353633646661,4,-66.50,33.36,2,-14.07
2025-03-21T14:33:40.614269,1742589335071295,333033353261623433383162623531616534353633646661,4,-66.50,33.36,2,-14.07
2025-03-21T14:33:40.614269,1742589335071295,333033353261623433383162623531616534353633646661,4,-66.50,33.36,2,-14.07
2025-03-21T14:33:40.614269,1742589335071295,333033353261623433383162623531616534353633646661,4,-66.50,33.36,2,-14.07
2025-03-21T14:33:40.614269,1742589335055897,333032663438326235313930333331366431343234623263,4,-62.50,17.60,2,-3.90
2025-03-21T14:33:40.614269,1742589335055897,333032663438326235313930333331366431343234623263,4,-62.50,17.60,2,-3.90
2025-03-21T14:33:40.614269,1742589335055897,333032663438326235313930333331366431343234623263,4,-62.50,17.60,2,-3.90
2025-03-21T14:33:40.614269,1742589335055897,333032663438326235313930333331366431343234623263,4,-62.50,17.60,2,-3.90
2025-03-21T14:33:40.614269,1742589335054657,333033343332396435303538353531616636333765313038,4,-64.00,3.64,2,3.90
2025-03-21T14:33:40.614269,1742589335054657,333033343332396435303538353531616636333765313038,4,-64.00,3.64,2,3.90
2025-03-21T14:33:40.614269,1742589335054657,333033343332396435303538353531616636333765313038,4,-64.00,3.64,2,3.90
2025-03-21T14:33:40.614269,1742589335054657,333033343332396435303538353531616636333765313038,4,-64.00,3.64,2,3.90
2025-03-21T14:33:40.614269,1742589335053560,333032663438326432336630303535623032323361393739,4,-64.00,5.12,2,4.88
2025-03-21T14:33:40.614269,1742589335053560,333032663438326432336630303535623032323361393739,4,-64.00,5.12,2,4.88
2025-03-21T14:33:40.614269,1742589335053560,333032663438326432336630303535623032323361393739,4,-64.00,5.12,2,4.88
